0,,,allowAccess,amount,amountPerShare,,beginBidTime,,borrowerId,borrowerLevel,,,,,currentIsRepaid,,,,displayLoanType,,,,finishedRatio,forbidComment,interest,,interestPerShare,,,,leftMonths,,,,loanId,loanType,,,,months,,nickName,,,,,,,oldLoan,openTime,,overDued,,,,picture,,principal,,productId,,readyTime,,,,repaidByGuarantor,,,,,,,,startTime,status,,surplusAmount,title,,,,,utmSource,,
3,,,False,73500,0,,1540452383000,,11096638,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741813,DEBX,,,,36,,LinY_06274945336.yx,,,,,,,False,1540377247000,,False,,1540454654000.0,False,,,0,,26,,1540453021000,,,,False,,,,,,,,1541057183000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
4,,,False,31500,0,,1540452383000,,11098761,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2741810,DEBX,,,,36,,LiCX_44284948361.yx,,,,,,,False,1540377183000,,False,,1540454653000.0,False,,,0,,26,,1540452812000,,,,False,,,,,,,,1541057183000,IN_PROGRESS,,0,扩大生产/经营,,,,,debx-yx,,
5,,,False,42000,0,,1540452383000,,11092051,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741809,DEBX,,,,36,,XieYD_63114952764.yx,,,,,,,False,1540377157000,,False,,1540454652000.0,False,,,0,,26,,1540452966000,,,,False,,,,,,,,1541057183000,IN_PROGRESS,,0,装修,,,,,debx-yx,,
6,,,False,92700,0,,1540452610000,,11046548,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2738153,DEBX,,,,12,,XYT_20181021195216.bjhh,,,,,,,False,1540177687000,,False,,1540454651000.0,False,,,0,,56,,1540453168000,,,,False,,,,,,,,1541057410000,IN_PROGRESS,,0,创业开店,,,,,debx-yx,,
7,,,False,42000,0,,1540452383000,,11095007,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2741808,DEBX,,,,36,,LvY_09424941167.yx,,,,,,,False,1540377152000,,False,,1540454651000.0,False,,,0,,26,,1540452656000,,,,False,,,,,,,,1541057183000,IN_PROGRESS,,0,装修,,,,,debx-yx,,
8,,,False,52500,0,,1540452383000,,11096824,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741806,DEBX,,,,36,,WuXS_75414947944.yx,,,,,,,False,1540377092000,,False,,1540454650000.0,False,,,0,,26,,1540452818000,,,,False,,,,,,,,1541057183000,IN_PROGRESS,,0,装修,,,,,debx-yx,,
9,,,False,105000,0,,1540452383000,,11095356,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741807,DEBX,,,,36,,ZhuL_03434948301.yx,,,,,,,False,1540377098000,,False,,1540454650000.0,False,,,0,,26,,1540452817000,,,,False,,,,,,,,1541057183000,IN_PROGRESS,,0,装修,,,,,debx-yx,,
0,,,False,84000,0,,1540452383000,,11099729,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741804,DEBX,,,,36,,XuZJ_55554962453.yx,,,,,,,False,1540377003000,,False,,1540454649000.0,False,,,0,,26,,1540452746000,,,,False,,,,,,,,1541057183000,IN_PROGRESS,,0,扩大生产/经营,,,,,debx-yx,,
1,,,False,115500,0,,1540452394000,,11101002,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2742413,DEBX,,,,36,,HuangF_10294960189.yx,,,,,,,False,1540431368000,,False,,1540454649000.0,False,,,0,,26,,1540453168000,,,,False,,,,,,,,1541057194000,IN_PROGRESS,,0,日常生活消费,,,,,debx-yx,,
2,,,False,157500,0,,1540452382000,,11099981,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741803,DEBX,,,,36,,ZhouLZ_06834955836.yx,,,,,,,False,1540376973000,,False,,1540454648000.0,False,,,0,,26,,1540453057000,,,,False,,,,,,,,1541057182000,IN_PROGRESS,,0,装修,,,,,debx-yx,,
3,,,False,55000,0,,1540452742000,,11042891,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,24,,,,2738429,DEBX,,,,24,,WCL_20181021161155.bjhh,,,,,,,False,1540187827000,,False,,1540454647000.0,False,,,0,,56,,1540453191000,,,,False,,,,,,,,1541057542000,IN_PROGRESS,,0,创业开店,,,,,debx-yx,,
4,,,False,94500,0,,1540452382000,,11099216,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2741800,DEBX,,,,36,,HuangZL_10134958838.yx,,,,,,,False,1540376883000,,False,,1540454647000.0,False,,,0,,26,,1540452860000,,,,False,,,,,,,,1541057182000,IN_PROGRESS,,0,装修,,,,,debx-yx,,
5,,,False,63000,0,,1540452382000,,11074897,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2741801,DEBX,,,,36,,YanXP_00284914933.yx,,,,,,,False,1540376887000,,False,,1540454647000.0,False,,,0,,26,,1540452666000,,,,False,,,,,,,,1541057182000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
6,,,False,94500,0,,1540452382000,,11099616,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2741799,DEBX,,,,36,,YangN_40234958895.yx,,,,,,,False,1540376852000,,False,,1540454646000.0,False,,,0,,26,,1540452681000,,,,False,,,,,,,,1541057182000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
7,,,False,94500,0,,1540452382000,,11097457,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2741798,DEBX,,,,36,,YiGL_21164951424.yx,,,,,,,False,1540376824000,,False,,1540454645000.0,False,,,0,,26,,1540452684000,,,,False,,,,,,,,1541057182000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
8,,,False,56200,0,,1540452858000,,10995375,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2739107,DEBX,,,,36,,LY_20181018144248.bjhh,,,,,,,False,1540254051000,,False,,1540454644000.0,False,,,0,,56,,1540453198000,,,,False,,,,,,,,1541057658000,IN_PROGRESS,,0,经营周转,,,,,debx-yx,,
9,,,False,126000,0,,1540452382000,,11099615,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741797,DEBX,,,,36,,LinWM_40594950106.yx,,,,,,,False,1540376707000,,False,,1540454644000.0,False,,,0,,26,,1540452997000,,,,False,,,,,,,,1541057182000,IN_PROGRESS,,0,扩大生产/经营,,,,,debx-yx,,
0,,,False,21000,0,,1540452382000,,11096242,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741796,DEBX,,,,36,,HuangFY_11414943572.yx,,,,,,,False,1540376703000,,False,,1540454643000.0,False,,,0,,26,,1540452634000,,,,False,,,,,,,,1541057182000,IN_PROGRESS,,0,日常生活消费,,,,,debx-yx,,
1,,,False,31800,0,,1540452668000,,10724544,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2738260,DEBX,,,,12,,LS_20181005222149.bjhh,,,,,,,False,1540180988000,,False,,1540454642000.0,False,,,0,,56,,1540453198000,,,,False,,,,,,,,1541057468000,IN_PROGRESS,,0,日常消费,,,,,debx-yx,,
2,,,False,92400,0,,1540452382000,,11096819,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2741795,DEBX,,,,36,,HuangCH_70144951891.yx,,,,,,,False,1540376643000,,False,,1540454642000.0,False,,,0,,26,,1540452701000,,,,False,,,,,,,,1541057182000,IN_PROGRESS,,0,购买货物/原材/设备,,,,,debx-yx,,
3,,,False,84000,0,,1540452382000,,11096031,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741794,DEBX,,,,36,,LiSH_40474948283.yx,,,,,,,False,1540376612000,,False,,1540454641000.0,False,,,0,,26,,1540452662000,,,,False,,,,,,,,1541057182000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
4,,,False,157500,0,,1540452382000,,11079711,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741793,DEBX,,,,36,,MaLB_54244933425.yx,,,,,,,False,1540376604000,,False,,1540454640000.0,False,,,0,,26,,1540453066000,,,,False,,,,,,,,1541057182000,IN_PROGRESS,,0,日常生活消费,,,,,debx-yx,,
5,,,False,102900,0,,1540452388000,,11099725,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741863,DEBX,,,,36,,SongL_59994790967.yx,,,,,,,False,1540379231000,,False,,1540454640000.0,False,,,0,,26,,1540453206000,,,,False,,,,,,,,1541057188000,IN_PROGRESS,,0,扩大生产/经营,,,,,debx-yx,,
6,,,False,190000,0,,1540452381000,,11099081,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2741792,DEBX,,,,36,,XuHY_75274947789.yx,,,,,,,False,1540376600000,,False,,1540454639000.0,False,,,0,,26,,1540452870000,,,,False,,,,,,,,1541057181000,IN_PROGRESS,,0,装修,,,,,debx-yx,,
7,,,False,21000,0,,1540452381000,,11097469,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741791,DEBX,,,,36,,LiuZH_09194964091.yx,,,,,,,False,1540376596000,,False,,1540454638000.0,False,,,0,,26,,1540452689000,,,,False,,,,,,,,1541057181000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
8,,,False,86400,0,,1540452612000,,11051802,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2738192,DEBX,,,,36,,TY_20181022092847.bjhh,,,,,,,False,1540178883000,,False,,1540454637000.0,False,,,0,,56,,1540453213000,,,,False,,,,,,,,1541057412000,IN_PROGRESS,,0,经营周转,,,,,debx-yx,,
9,,,False,64000,0,,1540452381000,,11096040,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2741789,DEBX,,,,36,,LinSM_23414868660.yx,,,,,,,False,1540376587000,,False,,1540454637000.0,False,,,0,,26,,1540452655000,,,,False,,,,,,,,1541057181000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
0,,,False,84000,0,,1540452381000,,11096148,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2741790,DEBX,,,,36,,ZhengYH_427X4960812.yx,,,,,,,False,1540376591000,,False,,1540454637000.0,False,,,0,,26,,1540452631000,,,,False,,,,,,,,1541057181000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
1,,,False,21000,0,,1540452381000,,11095718,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2741787,DEBX,,,,36,,LiuLJ_49504947567.yx,,,,,,,False,1540376553000,,False,,1540454636000.0,False,,,0,,26,,1540452668000,,,,False,,,,,,,,1541057181000,IN_PROGRESS,,0,扩大生产/经营,,,,,debx-yx,,
2,,,False,15450,0,,1540452909000,,10738289,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2739198,DEBX,,,,12,,YJX_20181007084858.bjhh,,,,,,,False,1540257386000,,False,,1540454635000.0,False,,,0,,56,,1540453259000,,,,False,,,,,,,,1541057709000,IN_PROGRESS,,0,装修,,,,,debx-yx,,
3,,,False,21000,0,,1540452381000,,10912090,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741786,DEBX,,,,36,,HLM_20181014212332.bjhh,,,,,,,False,1540376492000,,False,,1540454635000.0,False,,,0,,26,,1540452920000,,,,False,,,,,,,,1541057181000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
4,,,False,21000,0,,1540452381000,,11095816,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741785,DEBX,,,,36,,XiaoGE_27674942533.yx,,,,,,,False,1540376471000,,False,,1540454634000.0,False,,,0,,26,,1540452673000,,,,False,,,,,,,,1541057181000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
5,,,False,19050,0,,1540452908000,,11015702,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,24,,,,2739178,DEBX,,,,24,,YYH_20181019161159.bjhh,,,,,,,False,1540257191000,,False,,1540454633000.0,False,,,0,,56,,1540453259000,,,,False,,,,,,,,1541057708000,IN_PROGRESS,,0,装修,,,,,debx-yx,,
6,,,False,21000,0,,1540452381000,,11099621,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741783,DEBX,,,,36,,ChenT_333X4910554.yx,,,,,,,False,1540376462000,,False,,1540454633000.0,False,,,0,,26,,1540452839000,,,,False,,,,,,,,1541057181000,IN_PROGRESS,,0,增购新车,,,,,debx-yx,,
7,,,False,52500,0,,1540452381000,,11096141,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741784,DEBX,,,,36,,WuJD_48344952800.yx,,,,,,,False,1540376467000,,False,,1540454633000.0,False,,,0,,26,,1540452745000,,,,False,,,,,,,,1541057181000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
8,,,False,21000,0,,1540452381000,,11099078,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741782,DEBX,,,,36,,HuangCW_45324944273.yx,,,,,,,False,1540376377000,,False,,1540454632000.0,False,,,0,,26,,1540452713000,,,,False,,,,,,,,1541057181000,IN_PROGRESS,,0,日常生活消费,,,,,debx-yx,,
9,,,False,7850,0,,1540452907000,,10719163,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,24,,,,2739166,DEBX,,,,24,,SZQ_20181005185845.bjhh,,,,,,,False,1540256763000,,False,,1540454631000.0,False,,,0,,56,,1540453259000,,,,False,,,,,,,,1541057707000,IN_PROGRESS,,0,经营周转,,,,,debx-yx,,
0,,,False,105000,0,,1540452380000,,10791566,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741780,DEBX,,,,36,,ZZ_20181010104135.bjhh,,,,,,,False,1540376313000,,False,,1540454631000.0,False,,,0,,26,,1540452837000,,,,False,,,,,,,,1541057180000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
1,,,False,190000,0,,1540452380000,,11095823,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2741779,DEBX,,,,36,,CuiKF_152X4955835.yx,,,,,,,False,1540376253000,,False,,1540454630000.0,False,,,0,,26,,1540452628000,,,,False,,,,,,,,1541057180000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
2,,,False,5300,0,,1540452904000,,10864859,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2739113,DEBX,,,,12,,YHJ_20181012170457.bjhh,,,,,,,False,1540255478000,,False,,1540454629000.0,False,,,0,,56,,1540453259000,,,,False,,,,,,,,1541057704000,IN_PROGRESS,,0,日常消费,,,,,debx-yx,,
3,,,False,52500,0,,1540452380000,,11092714,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2741778,DEBX,,,,36,,ZhangH_21384947108.yx,,,,,,,False,1540376163000,,False,,1540454629000.0,False,,,0,,26,,1540452701000,,,,False,,,,,,,,1541057180000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
4,,,False,84000,0,,1540452380000,,11099221,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741776,DEBX,,,,36,,MiJB_401X4955228.yx,,,,,,,False,1540376133000,,False,,1540454628000.0,False,,,0,,26,,1540452696000,,,,False,,,,,,,,1541057180000,IN_PROGRESS,,0,扩大生产/经营,,,,,debx-yx,,
5,,,False,42000,0,,1540452380000,,11092386,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2741777,DEBX,,,,36,,CuiWJ_93764889280.yx,,,,,,,False,1540376137000,,False,,1540454628000.0,False,,,0,,26,,1540452610000,,,,False,,,,,,,,1541057180000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
6,,,False,21000,0,,1540452380000,,11097025,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741775,DEBX,,,,36,,WangLS_23254955399.yx,,,,,,,False,1540376113000,,False,,1540454627000.0,False,,,0,,26,,1540452714000,,,,False,,,,,,,,1541057180000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
7,,,False,42400,0,,1540452855000,,10649154,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2739048,DEBX,,,,12,,LJC_201809291743.bjhh,,,,,,,False,1540210113000,,False,,1540454626000.0,False,,,0,,56,,1540453259000,,,,False,,,,,,,,1541057655000,IN_PROGRESS,,0,经营周转,,,,,debx-yx,,
8,,,False,109200,0,,1540452380000,,11099891,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741773,DEBX,,,,36,,ChuL_02104698332.yx,,,,,,,False,1540376103000,,False,,1540454626000.0,False,,,0,,26,,1540452811000,,,,False,,,,,,,,1541057180000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
9,,,False,52500,0,,1540452380000,,11091672,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2741772,DEBX,,,,36,,MoLY_15294945750.yx,,,,,,,False,1540376043000,,False,,1540454625000.0,False,,,0,,26,,1540452638000,,,,False,,,,,,,,1541057180000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
0,,,False,5300,0,,1540452965000,,10923389,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2739269,DEBX,,,,12,,QL_20181015114800.bjhh,,,,,,,False,1540258001000,,False,,1540454624000.0,False,,,0,,56,,1540453259000,,,,False,,,,,,,,1541057765000,IN_PROGRESS,,0,经营周转,,,,,debx-yx,,
1,,,False,105000,0,,1540452380000,,11098301,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741770,DEBX,,,,36,,YanXM_47164961575.yx,,,,,,,False,1540376012000,,False,,1540454624000.0,False,,,0,,26,,1540452907000,,,,False,,,,,,,,1541057180000,IN_PROGRESS,,0,日常生活消费,,,,,debx-yx,,
2,,,False,31500,0,,1540452380000,,11091668,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741771,DEBX,,,,36,,ZhuWH_062X4942747.yx,,,,,,,False,1540376017000,,False,,1540454624000.0,False,,,0,,26,,1540452633000,,,,False,,,,,,,,1541057180000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
3,,,False,131200,0,,1540452379000,,11097020,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2741769,DEBX,,,,36,,LvSA_47364961296.yx,,,,,,,False,1540375961000,,False,,1540454623000.0,False,,,0,,26,,1540452668000,,,,False,,,,,,,,1541057179000,IN_PROGRESS,,0,扩大生产/经营,,,,,debx-yx,,
4,,,False,21200,0,,1540452908000,,11037982,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2739176,DEBX,,,,12,,SZG_20181021080329.bjhh,,,,,,,False,1540257183000,,False,,1540454622000.0,False,,,0,,56,,1540453260000,,,,False,,,,,,,,1541057708000,IN_PROGRESS,,0,创业开店,,,,,debx-yx,,
5,,,False,21000,0,,1540452379000,,11098766,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741768,DEBX,,,,36,,DuJ_56324955846.yx,,,,,,,False,1540375957000,,False,,1540454622000.0,False,,,0,,26,,1540452897000,,,,False,,,,,,,,1541057179000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
6,,,False,136500,0,,1540452379000,,11094097,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2741765,DEBX,,,,36,,CengXY_23274946901.yx,,,,,,,False,1540375880000,,False,,1540454621000.0,False,,,0,,26,,1540452859000,,,,False,,,,,,,,1541057179000,IN_PROGRESS,,0,装修,,,,,debx-yx,,
7,,,False,22400,0,,1540452908000,,11056074,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,24,,,,2739168,DEBX,,,,24,,LXC_20181022115554.bjhh,,,,,,,False,1540256853000,,False,,1540454620000.0,False,,,0,,56,,1540453260000,,,,False,,,,,,,,1541057708000,IN_PROGRESS,,0,日常消费,,,,,debx-yx,,
8,,,False,136500,0,,1540452379000,,11096834,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741764,DEBX,,,,36,,LuY_042X4945785.yx,,,,,,,False,1540375876000,,False,,1540454620000.0,False,,,0,,26,,1540453011000,,,,False,,,,,,,,1541057179000,IN_PROGRESS,,0,日常生活消费,,,,,debx-yx,,
9,,,False,105000,0,,1540452379000,,11097863,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2741762,DEBX,,,,36,,WuXJ_27114959047.yx,,,,,,,False,1540375867000,,False,,1540454619000.0,False,,,0,,26,,1540452708000,,,,False,,,,,,,,1541057179000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
0,,,False,31500,0,,1540452379000,,11091026,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741763,DEBX,,,,36,,XuXY_84284955256.yx,,,,,,,False,1540375872000,,False,,1540454619000.0,False,,,0,,26,,1540452680000,,,,False,,,,,,,,1541057179000,IN_PROGRESS,,0,日常生活消费,,,,,debx-yx,,
1,,,False,17000,0,,1540452904000,,11020888,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2739114,DEBX,,,,36,,RGF_20181019191055.bjhh,,,,,,,False,1540255534000,,False,,1540454618000.0,False,,,0,,56,,1540453260000,,,,False,,,,,,,,1541057704000,IN_PROGRESS,,0,经营周转,,,,,debx-yx,,
2,,,False,105000,0,,1540452379000,,11098582,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741760,DEBX,,,,36,,ChenC_14204949637.yx,,,,,,,False,1540375832000,,False,,1540454618000.0,False,,,0,,26,,1540452812000,,,,False,,,,,,,,1541057179000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
3,,,False,63000,0,,1540452379000,,11097089,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741759,DEBX,,,,36,,LX_20181024163309.bjhh,,,,,,,False,1540375818000,,False,,1540454617000.0,False,,,0,,26,,1540452908000,,,,False,,,,,,,,1541057179000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
4,,,False,22000,0,,1540452967000,,10749329,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,24,,,,2739311,DEBX,,,,24,,QY_20181008080201.bjhh,,,,,,,False,1540258208000,,False,,1540454616000.0,False,,,0,,56,,1540453260000,,,,False,,,,,,,,1541057767000,IN_PROGRESS,,0,创业开店,,,,,debx-yx,,
5,,,False,105000,0,,1540452379000,,11098923,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2741757,DEBX,,,,36,,BoXX_44274954905.yx,,,,,,,False,1540375808000,,False,,1540454616000.0,False,,,0,,26,,1540452842000,,,,False,,,,,,,,1541057179000,IN_PROGRESS,,0,装修,,,,,debx-yx,,
6,,,False,21000,0,,1540452378000,,11096347,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2741755,DEBX,,,,36,,QiaoYX_15484940400.yx,,,,,,,False,1540375782000,,False,,1540454615000.0,False,,,0,,26,,1540452826000,,,,False,,,,,,,,1541057178000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
7,,,False,42000,0,,1540452378000,,11095507,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2741756,DEBX,,,,36,,ChenQM_52454958662.yx,,,,,,,False,1540375803000,,False,,1540454615000.0,False,,,0,,26,,1540452845000,,,,False,,,,,,,,1541057178000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
8,,,False,34500,0,,1540452963000,,11054939,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2739244,DEBX,,,,36,,CHY_20181022111313.bjhh,,,,,,,False,1540257786000,,False,,1540454614000.0,False,,,0,,56,,1540453260000,,,,False,,,,,,,,1541057763000,IN_PROGRESS,,0,经营周转,,,,,debx-yx,,
9,,,False,105000,0,,1540452378000,,11099614,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741754,DEBX,,,,36,,ChenC_70194948167.yx,,,,,,,False,1540375777000,,False,,1540454614000.0,False,,,0,,26,,1540452822000,,,,False,,,,,,,,1541057178000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
0,,,False,63000,0,,1540452378000,,11096915,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741753,DEBX,,,,36,,LiYH_00364941583.yx,,,,,,,False,1540375773000,,False,,1540454613000.0,False,,,0,,26,,1540452981000,,,,False,,,,,,,,1541057178000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
1,,,False,21200,0,,1540452963000,,11018129,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2739243,DEBX,,,,12,,HJQ_20181019165948.bjhh,,,,,,,False,1540257781000,,False,,1540454612000.0,False,,,0,,56,,1540453260000,,,,False,,,,,,,,1541057763000,IN_PROGRESS,,0,经营周转,,,,,debx-yx,,
2,,,False,73500,0,,1540452378000,,11094932,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2741752,DEBX,,,,36,,CheCY_00254952278.yx,,,,,,,False,1540375743000,,False,,1540454612000.0,False,,,0,,26,,1540452731000,,,,False,,,,,,,,1541057178000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
3,,,False,105000,0,,1540452378000,,11095286,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2741751,DEBX,,,,36,,ChenXQ_32464950677.yx,,,,,,,False,1540375723000,,False,,1540454611000.0,False,,,0,,26,,1540452823000,,,,False,,,,,,,,1541057178000,IN_PROGRESS,,0,扩大生产/经营,,,,,debx-yx,,
4,,,False,21000,0,,1540452963000,,11053152,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,12,,,,2739234,DEBX,,,,12,,WY_20181022101910.bjhh,,,,,,,False,1540257729000,,False,,1540454610000.0,False,,,0,,56,,1540453260000,,,,False,,,,,,,,1541057763000,IN_PROGRESS,,0,经营周转,,,,,debx-yx,,
5,,,False,105000,0,,1540452378000,,11096822,A,,,,,False,0.0,,,SDRZ,,,,100,False,10.2,,0,,,,36,,,,2741748,DEBX,,,,36,,ChengJJ_72104954668.yx,,,,,,,False,1540375652000,,False,,1540454610000.0,False,,,0,,26,,1540452674000,,,,False,,,,,,,,1541057178000,IN_PROGRESS,,0,扩大生产/经营,,,,,debx-yx,,
6,,,False,126000,0,,1540452378000,,11094578,A,,,,,False,0.0,,,SDRZ,,,,100,False,9.6,,0,,,,36,,,,2741750,DEBX,,,,36,,ZhaoM_12154962641.yx,,,,,,,False,1540375717000,,False,,1540454610000.0,False,,,0,,26,,1540452685000,,,,False,,,,,,,,1541057178000,IN_PROGRESS,,0,资金周转,,,,,debx-yx,,
